Unnamed: 0,aoi_id,type,land_use,coords,aoi_name,english_aoi_name,Address,English_Address
1371,500237225,2,-1,"[(116.30394220037849, 40.01723777567725)]",,,"北五环东侧, 距离未知路名和北五环交叉口西角800m","on the east side of North Fifth Ring Road, 800m from the west corner of the junction of unknown road and North Fifth Ring Road"
1372,500237256,2,-1,"[(116.32797021290718, 39.99519812601504)]",,,"双清路东侧, 距离中关村东路和双清路交叉口东北角150m","on the east side of Shuangqing Road, 150m from the northeast corner of the junction of Zhongguancun East Road and Shuangqing Road"
1373,500238328,2,-1,"[(116.32825970263191, 39.99333226547954)]",,,"中关村东路东侧, 距离未知路名和中关村东路交叉口东角50m以内","on the east side of Zhongguancun East Road, within 50m from the east corner of the junction of unknown road and Zhongguancun East Road"
1374,500238540,2,-1,"[(116.30863385858952, 40.00322983470067)]",,,"中关村北大街东侧, 距离荷清路和中关村北大街交叉口南角1100m","on the east side of Zhongguancun North Street, 1100m from the south corner of the junction of Heqing Road and Zhongguancun North Street"
1375,500238851,2,-1,"[(116.32811073070872, 39.99383310464855)]",,,"双清路东侧, 距离中关村东路和双清路交叉口东角50m","on the east side of Shuangqing Road, 50m from the east corner of the junction of Zhongguancun East Road and Shuangqing Road"
1376,500239214,2,-1,"[(116.3339233925916, 39.99479807423331)]",,,"王庄路东侧, 距离清华东路和王庄路交叉口南角500m","on the east side of Wangzhuang Road, 500m from the south corner of the junction of Shuangqing Road and Wangzhuang Road"
1377,500239234,2,-1,"[(116.35648289481438, 39.99366477228144)]",,,"志新路东侧, 距离志新西路和志新路交叉口西北角200m","on the east side of Zhixin Road, 200m from the northwest corner of the junction of Zhixin West Road and Zhixin Road"
1378,500239309,2,-1,"[(116.30327352557136, 40.01455009301819)]",,,"未知路名东侧, 距离未知路名和未知路名交叉口东角400m","on the east side of unknown road, 400m from the east corner of the junction of unknown road and unknown road"
1379,500239401,2,-1,"[(116.30464071731954, 40.01566449768572)]",,,"未知路名东侧, 距离北五环和未知路名交叉口东角100m","on the east side of unknown road, 100m from the east corner of the junction of North Fifth Ring Road and unknown road"
1380,500240024,2,-1,"[(116.34542159178726, 40.00204111459433)]",,,"学清路东侧, 距离石板房南路和学清路交叉口南角450m","on the east side of Xueqing Road, 450m from the south corner of the junction of North Road of Forestry University and Xueqing Road"
1381,500240031,2,-1,"[(116.33766714877554, 40.00983449879381)]",,,"双清路东侧, 距离林业大学北路和双清路交叉口东北角400m","on the east side of Shuangqing Road, 400m from the northeast corner of the junction of North Road of Forestry University and Shuangqing Road"
1382,500240714,2,-1,"[(116.3405300450836, 40.016639012367925)]",,,"双清路东侧, 距离双清路和双清路交叉口南角400m","on the east side of Shuangqing Road, 400m from the south corner of the junction of Shuangqing Road and Shuangqing Road"
1383,500241397,2,-1,"[(116.3374966006084, 40.0170944778302)]",,,"双清路东侧, 距离双清路和双清路交叉口西南角400m","on the east side of Shuangqing Road, 400m from the southwest corner of the junction of Shuangqing Road and Shuangqing Road"
1384,500241510,2,-1,"[(116.33968275551172, 40.00974084789837)]",,,"双清路东侧, 距离林业大学北路和双清路交叉口东北角450m","on the east side of Shuangqing Road, 450m from the northeast corner of the junction of North Road of Forestry University and Shuangqing Road"
1385,500241581,2,-1,"[(116.31668668388882, 40.01656207256936)]",,,"未知路名东侧, 距离北五环和未知路名交叉口东南角50m","on the east side of unknown road, 50m from the southeast corner of the junction of North Fifth Ring Road and unknown road"
1386,500241872,2,-1,"[(116.35543225704303, 40.01326764374981)]",,,"G6辅路东侧, 距离未知路名和G6辅路交叉口北角600m","on the east side of G6 Auxiliary Road, 600m from the north corner of the junction of unknown road and G6 Auxiliary Road"
1387,500241958,2,-1,"[(116.33419660054169, 39.996201504580625)]",,,"王庄路东侧, 距离清华东路和王庄路交叉口南角350m","on the east side of Wangzhuang Road, 350m from the south corner of the junction of Shuangqing Road and Wangzhuang Road"
1388,500241973,2,-1,"[(116.33888450556695, 40.009669521220246)]",,,"双清路东侧, 距离林业大学北路和双清路交叉口东北角450m","on the east side of Shuangqing Road, 450m from the northeast corner of the junction of North Road of Forestry University and Shuangqing Road"
1389,500241988,2,-1,"[(116.33885955532004, 39.99538473338283)]",,,"成府路东侧, 距离志新路和成府路交叉口西北角650m","on the east side of Chengfu Road, 650m from the northwest corner of the junction of Zhixin Road and Chengfu Road"
1390,500242249,2,-1,"[(116.31668668388882, 40.01656207256936)]",,,"未知路名东侧, 距离北五环和未知路名交叉口东南角50m","on the east side of unknown road, 50m from the southeast corner of the junction of North Fifth Ring Road and unknown road"
1391,500242529,2,-1,"[(116.33968275551172, 40.00974084789837)]",,,"双清路东侧, 距离林业大学北路和双清路交叉口东北角450m","on the east side of Shuangqing Road, 450m from the northeast corner of the junction of North Road of Forestry University and Shuangqing Road"
1392,500242825,2,-1,"[(116.30888409571925, 40.016337645701284)]",,,"未知路名东侧, 距离北五环和未知路名交叉口东角500m","on the east side of unknown road, 500m from the east corner of the junction of North Fifth Ring Road and unknown road"
1393,500243222,2,-1,"[(116.35699026031087, 39.99627303001931)]",,,"志新西路东侧, 距离清华东路和志新西路交叉口南角400m","on the east side of Zhixin West Road, 400m from the south corner of the junction of Tsinghua East Road and Zhixin West Road"
1394,500243601,2,-1,"[(116.31415280236946, 39.993359888577736)]",,,"清华南路东侧, 距离成府路和清华南路交叉口西北角250m","on the east side of Tsinghua South Road, 250m from the northwest corner of the junction of Chengfu Road and Tsinghua South Road"
1395,500243815,2,-1,"[(116.33120091079708, 40.01557627137127)]",,,"后八家路东侧, 距离月泉路和后八家路交叉口北角200m","on the east side of Houbajia Road, 200m from the north corner of the junction of Yuequan Road and Houbajia Road"
1396,500244146,2,-1,"[(116.34581134919209, 39.99939138669485)]",,,"清华东路东侧, 距离王庄路和清华东路交叉口东角1000m","on the east side of Tsinghua East Road, 1000m from the east corner of the junction of Shuangqing Road and Tsinghua East Road"
1397,500244402,2,-1,"[(116.31702355498328, 40.01489346309525)]",,,"荷清路东侧, 距离中关村北大街和荷清路交叉口东北角400m","on the east side of Heqing Road, 400m from the northeast corner of the junction of Zhongguancun North Street and Heqing Road"
1398,500245364,2,-1,"[(116.30875397828879, 40.018841746340804)]",,,"信息路东侧, 距离中关村北大街和信息路交叉口西北角300m","on the east side of Information Road, 300m from the northwest corner of the junction of Zhongguancun North Street and Information Road"
1399,500245822,2,-1,"[(116.30907549898801, 40.0159726920041)]",,,"未知路名东侧, 距离未知路名和未知路名交叉口东角900m","on the east side of unknown road, 900m from the east corner of the junction of unknown road and unknown road"
1400,500245993,2,-1,"[(116.32878921660038, 39.993511824012614)]",,,"双清路东侧, 距离中关村东路和双清路交叉口东角50m","on the east side of Shuangqing Road, 50m from the east corner of the junction of Zhongguancun East Road and Shuangqing Road"
1401,500246311,2,-1,"[(116.33864500775046, 40.00980272027284)]",,,"双清路东侧, 距离林业大学北路和双清路交叉口东北角450m","on the east side of Shuangqing Road, 450m from the northeast corner of the junction of North Road of Forestry University and Shuangqing Road"
1402,500246942,2,-1,"[(116.34069963021646, 40.017028691276145)]",,,"双清路东侧, 距离双清路和双清路交叉口南角350m","on the east side of Shuangqing Road, 350m from the south corner of the junction of Shuangqing Road and Shuangqing Road"
1403,500247511,2,-1,"[(116.3267637119849, 39.99471564310827)]",,,"双清路东侧, 距离荷清路和双清路交叉口西南角450m","on the east side of Shuangqing Road, 450m from the southwest corner of the junction of Heqing Road and Shuangqing Road"
1404,500247539,2,-1,"[(116.31821048668786, 40.01768105882119)]",,,"未知路名东侧, 距离北五环和未知路名交叉口东角200m","on the east side of unknown road, 200m from the east corner of the junction of North Fifth Ring Road and unknown road"
1405,500248016,2,-1,"[(116.30858854521873, 40.00424995992697)]",,,"未知路名东侧, 距离中关村北大街和未知路名交叉口南角1000m","on the east side of unknown road, 1000m from the south corner of the junction of Heqing Road and unknown road"
1406,500248163,2,-1,"[(116.30923396139335, 40.018853427938446)]",,,"信息路东侧, 距离中关村北大街和信息路交叉口北角250m","on the east side of Information Road, 250m from the north corner of the junction of Zhongguancun North Street and Information Road"
1407,500248238,2,-1,"[(116.32809199491768, 39.99527418421707)]",,,"双清路东侧, 距离中关村东路和双清路交叉口东北角150m","on the east side of Shuangqing Road, 150m from the northeast corner of the junction of Zhongguancun East Road and Shuangqing Road"
1408,500248346,2,-1,"[(116.31523271617094, 40.01705692235039)]",,,"北五环东侧, 距离北五环和北五环交叉口东角1050m","on the east side of North Fifth Ring Road, 1050m from the east corner of the junction of North Fifth Ring Road and North Fifth Ring Road"
1409,500248644,2,-1,"[(116.30772794560218, 40.01607070203854)]",,,"未知路名东侧, 距离北五环和未知路名交叉口东角400m","on the east side of unknown road, 400m from the east corner of the junction of North Fifth Ring Road and unknown road"
1410,500248818,2,-1,"[(116.31668668388882, 40.01656207256936)]",,,"未知路名东侧, 距离北五环和未知路名交叉口东南角50m","on the east side of unknown road, 50m from the southeast corner of the junction of North Fifth Ring Road and unknown road"
1411,500248869,2,-1,"[(116.34649416815604, 40.00796344889499)]",,,"学清路东侧, 距离石板房南路和学清路交叉口北角150m","on the east side of Xueqing Road, 150m from the north corner of the junction of North Road of Forestry University and Xueqing Road"
1412,500249378,2,-1,"[(116.33111340318321, 39.99751724027036)]",,,"王庄路东侧, 距离清华东路和王庄路交叉口西南角150m","on the east side of Wangzhuang Road, 150m from the southwest corner of the junction of Shuangqing Road and Wangzhuang Road"
1413,500249944,2,-1,"[(116.35023973860812, 40.019412329979886)]",,,"未知路名东侧, 距离G6辅路和未知路名交叉口东北角50m以内","on the east side of unknown road, within 50m from the northeast corner of the junction of G6 Auxiliary Road and unknown road"
1414,500249964,2,-1,"[(116.31887898690543, 40.01741978782328)]",,,"未知路名东侧, 距离北五环和未知路名交叉口东角250m","on the east side of unknown road, 250m from the east corner of the junction of North Fifth Ring Road and unknown road"
1415,500250858,2,-1,"[(116.32159321306972, 40.01372473995573)]",,,"荷清路东侧, 距离清华东路和荷清路交叉口西北角1800m","on the east side of Heqing Road, 1800m from the northwest corner of the junction of Tsinghua East Road and Heqing Road"
