Unnamed: 0,aoi_id,type,land_use,coords,aoi_name,english_aoi_name,Address
19230,500227988,2,-1,"[(116.34683587175228, 40.02425770136365)]",,,"G6辅路东侧, 距离未知路名和G6辅路交叉口西北角200m"
19231,500227997,2,-1,"[(116.3355331314289, 39.96195874835556)]",,,"四道口路东侧, 距离交大东路和四道口路交叉口西北角700m"
19232,500228033,2,-1,"[(116.30117266169783, 39.98000430891791)]",,,"彩和坊路东侧, 距离未知路名和彩和坊路交叉口西南角100m"
19233,500228057,2,-1,"[(116.3426244132574, 40.0257248695004)]",,,"G6辅路东侧, 距离未知路名和G6辅路交叉口南角200m"
19234,500228059,2,-1,"[(116.26244305588594, 40.019572815397304)]",,,"天秀路东侧, 距离农大南路和天秀路交叉口西角1150m"
19235,500228062,2,-1,"[(116.30559384799528, 39.97627655011209)]",,,"海淀中街东侧, 距离海淀南路和海淀中街交叉口北角150m"
19236,500228065,2,-1,"[(116.29901275221202, 40.014126598838615)]",,,"未知路名东侧, 距离未知路名和未知路名交叉口东南角50m以内"
19237,500228082,2,-1,"[(116.36025565226332, 39.97341950462298)]",,,"花园路东侧, 距离花园路和花园路交叉口北角500m"
19238,500228090,2,-1,"[(116.33536833885023, 40.02689468208892)]",,,"朱房路东侧, 距离未知路名和朱房路交叉口东角350m"
19239,500228091,2,-1,"[(116.3709540290916, 39.96147711772604)]",,,"德胜门外大街东侧, 距离未知路名和德胜门外大街交叉口西南角100m"
19240,500228095,2,-1,"[(116.36035751714977, 39.97344925537154)]",,,"花园路东侧, 距离花园路和花园路交叉口北角500m"
19241,500228124,2,-1,"[(116.36077281399902, 40.00502737353473)]",,,"京藏高速东侧, 距离未知路名和京藏高速交叉口北角100m"
19242,500228126,2,-1,"[(116.33060451514575, 39.9865981766818)]",,,"东升南路东侧, 距离中关村东路和东升南路交叉口东角300m"
19243,500228133,2,-1,"[(116.27768433766046, 40.00785285478901)]",,,"圆明园西路东侧, 距离圆明园西路和圆明园西路交叉口西角50m"
19244,500228138,2,-1,"[(116.3395519135696, 40.028572681184684)]",,,"清河中街东侧, 距离毛纺路和清河中街交叉口东角700m"
19245,500228151,2,-1,"[(116.36161479538656, 39.97902735071186)]",,,"花园北路东侧, 距离花园路和花园北路交叉口东南角150m"
19246,500228156,2,-1,"[(116.35080739724125, 40.02916094869937)]",,,"龙岗路东侧, 距离永泰庄西路和龙岗路交叉口东角350m"
19247,500228172,2,-1,"[(116.3736690045675, 39.97659388483542)]",,,"G6辅路东侧, 距离龙翔路和G6辅路交叉口南角450m"
19248,500228177,2,-1,"[(116.33391347492467, 40.02959286966064)]",,,"清河中街东侧, 距离未知路名和清河中街交叉口西角600m"
19249,500228213,2,-1,"[(116.33511881513998, 39.96249116710873)]",,,"四道口路东侧, 距离交大东路和四道口路交叉口西北角750m"
19250,500228266,2,-1,"[(116.30125476299908, 39.96321763644358)]",,,"万泉河路东侧, 距离万泉河路和万泉河路交叉口南角200m"
19251,500228274,2,-1,"[(116.36617911564446, 39.97028200744407)]",,,"北太平庄路东侧, 距离未知路名和北太平庄路交叉口东北角350m"
19252,500228280,2,-1,"[(116.33814998491779, 40.02965385069176)]",,,"清河中街东侧, 距离未知路名和清河中街交叉口西角250m"
19253,500228303,2,-1,"[(116.30147192491678, 39.980966743304286)]",,,"海淀大街东侧, 距离彩和坊路和海淀大街交叉口西角50m"
19254,500228308,2,-1,"[(116.37455771017213, 39.97936296956893)]",,,"京藏高速东侧, 距离未知路名和京藏高速交叉口北角700m"
19255,500228314,2,-1,"[(116.31530347435255, 39.967398760126365)]",,,"中关村大街东侧, 距离北三环西路和中关村大街交叉口北角150m"
19256,500228323,2,-1,"[(116.31459435066347, 39.973189878763606)]",,,"知春路东侧, 距离海淀南路和知春路交叉口东南角200m"
19257,500228327,2,-1,"[(116.33496913430352, 39.962611440194415)]",,,"四道口路东侧, 距离交大东路和四道口路交叉口西北角800m"
19258,500228329,2,-1,"[(116.30767852966596, 39.98287247542819)]",,,"善缘街东侧, 距离北四环西路辅路和善缘街交叉口南角100m"
19259,500228341,2,-1,"[(116.29955607831698, 39.9790071679342)]",,,"苏州街东侧, 距离海淀大街和苏州街交叉口南角200m"
19260,500228344,2,-1,"[(116.36016009161578, 40.00602629890482)]",,,"京藏高速东侧, 距离未知路名和京藏高速交叉口北角200m"
19261,500228351,2,-1,"[(116.35122743170382, 40.02258060002288)]",,,"未知路名东侧, 距离未知路名和未知路名交叉口西角1200m"
19262,500228365,2,-1,"[(116.30838165397151, 40.0163679440208)]",,,"未知路名东侧, 距离北五环和未知路名交叉口东角450m"
19263,500228372,2,-1,"[(116.26377208723055, 40.0202018125326)]",,,"天秀路东侧, 距离农大南路和天秀路交叉口西角1050m"
19264,500228374,2,-1,"[(116.33176409275937, 39.97075497622281)]",,,"大钟寺东路东侧, 距离知春路和大钟寺东路交叉口南角450m"
19265,500228387,2,-1,"[(116.39799866364827, 39.967463570223046)]",,,"北三环东侧, 距离未知路名和北三环交叉口东角50m"
19266,500228389,2,-1,"[(116.30877430371254, 39.99725983278946)]",,,"中关村北大街东侧, 距离清华西路和中关村北大街交叉口南角100m"
19267,500228392,2,-1,"[(116.2729806004116, 39.96495575399278)]",,,"蓝靛厂路东侧, 距离西四环北路和蓝靛厂路交叉口东角150m"
19268,500228400,2,-1,"[(116.3713928135462, 39.966906459574986)]",,,"北三环东侧, 距离未知路名和北三环交叉口东角150m"
19269,500228422,2,-1,"[(116.32298414838797, 39.98103347084069)]",,,"中关村南三街东侧, 距离中关村南路和中关村南三街交叉口东北角150m"
19270,500228445,2,-1,"[(116.27533051519016, 40.00236269765078)]",,,"颐和园路东侧, 距离宫门前街和颐和园路交叉口西北角100m"
19271,500228473,2,-1,"[(116.36613339621749, 39.969862788024145)]",,,"北太平庄路东侧, 距离未知路名和北太平庄路交叉口东北角300m"
19272,500228501,2,-1,"[(116.30076613590383, 39.97392973555721)]",,,"海淀南路东侧, 距离苏州街和海淀南路交叉口东南角50m"
19273,500228502,2,-1,"[(116.35848085445363, 39.97162191922172)]",,,"花园路东侧, 距离北土城西路和花园路交叉口南角400m"
19274,500228509,2,-1,"[(116.3693752135767, 39.9674485281611)]",,,"北三环中路东侧, 距离未知路名和北三环中路交叉口西北角50m"
19275,500228527,2,-1,"[(116.30518655283721, 39.96170787271003)]",,,"北三环东侧, 距离西三环和北三环交叉口北角650m"
19276,500228528,2,-1,"[(116.34556788082936, 40.028789625886695)]",,,"龙岗路东侧, 距离未知路名和龙岗路交叉口东角200m"
19277,500228555,2,-1,"[(116.30355276562797, 40.01926837961897)]",,,"北五环东侧, 距离未知路名和北五环交叉口西角800m"
19278,500228557,2,-1,"[(116.30476572382382, 39.97541808706538)]",,,"海淀中街东侧, 距离丹棱街和海淀中街交叉口南角200m"
19279,500228567,2,-1,"[(116.30034956997498, 39.977053492092935)]",,,"苏州街东侧, 距离海淀南路和苏州街交叉口北角300m"
19280,500228585,2,-1,"[(116.354445651992, 39.963891486931566)]",,,"杏坛路东侧, 距离北三环中路和杏坛路交叉口南角250m"
19281,500228615,2,-1,"[(116.37494834391084, 39.97126295212949)]",,,"京藏高速东侧, 距离未知路名和京藏高速交叉口北角350m"
19282,500228622,2,-1,"[(116.38667917708088, 39.9754751907546)]",,,"北土城西路东侧, 距离未知路名和北土城西路交叉口西角50m"
19283,500228647,2,-1,"[(116.30237208572204, 39.97822970907824)]",,,"彩和坊路东侧, 距离善缘街和彩和坊路交叉口南角50m"
19284,500228686,2,-1,"[(116.2948496575404, 40.02387314720592)]",,,"农大南路东侧, 距离树村路和农大南路交叉口西北角50m以内"
19285,500228693,2,-1,"[(116.35258398708929, 40.029438132526025)]",,,"龙岗路东侧, 距离永泰中路和龙岗路交叉口东北角50m"
19286,500228696,2,-1,"[(116.2815164455277, 40.01843833147921)]",,,"圆明园西路东侧, 距离未知路名和圆明园西路交叉口东北角50m以内"
19287,500228701,2,-1,"[(116.31745891262804, 39.96464474955695)]",,,"北三环西路东侧, 距离未知路名和北三环西路交叉口东南角150m"
19288,500228709,2,-1,"[(116.2807931780279, 40.0053466207462)]",,,"圆明园西路东侧, 距离圆明园西路和圆明园西路交叉口南角350m"
19289,500228710,2,-1,"[(116.30829459785954, 40.0032604618767)]",,,"中关村北大街东侧, 距离荷清路和中关村北大街交叉口南角1100m"
19290,500228719,2,-1,"[(116.30613329120958, 39.97627370295871)]",,,"海淀中街东侧, 距离海淀南路和海淀中街交叉口北角150m"
19291,500228720,2,-1,"[(116.30037462066848, 39.977405811151584)]",,,"丹棱街东侧, 距离苏州街和丹棱街交叉口东南角50m以内"
19292,500228724,2,-1,"[(116.32437806585469, 39.99113188227738)]",,,"成府路东侧, 距离中关村北二街和成府路交叉口东角50m"
19293,500228730,2,-1,"[(116.36074284810213, 40.00513740889867)]",,,"京藏高速东侧, 距离未知路名和京藏高速交叉口北角100m"
19294,500228739,2,-1,"[(116.34292348160633, 40.0280742302372)]",,,"清河桥东侧, 距离未知路名和清河桥交叉口西北角450m"
19295,500228744,2,-1,"[(116.37409864139767, 39.97584352327578)]",,,"北土城西路东侧, 距离未知路名和北土城西路交叉口西北角50m"
19296,500228763,2,-1,"[(116.31363101314508, 40.016839840314404)]",,,"北五环东侧, 距离北五环和北五环交叉口东角900m"
19297,500228764,2,-1,"[(116.28433397281026, 40.01782678027976)]",,,"未知路名东侧, 距离未知路名和未知路名交叉口西南角50m"
19298,500228781,2,-1,"[(116.33506040991249, 40.029668362356716)]",,,"清河中街东侧, 距离未知路名和清河中街交叉口西角500m"
19299,500228807,2,-1,"[(116.30627838770444, 39.976195305042204)]",,,"海淀中街东侧, 距离海淀南路和海淀中街交叉口东北角150m"
19300,500228814,2,-1,"[(116.27678102064814, 40.005239813564)]",,,"圆明园西路东侧, 距离圆明园西路和圆明园西路交叉口西南角300m"
19301,500228816,2,-1,"[(116.30163424274096, 39.97282199289773)]",,,"苏州街东侧, 距离万泉河路和苏州街交叉口北角400m"
19302,500228835,2,-1,"[(116.34059577578753, 39.970480863254416)]",,,"未知路名东侧, 距离未知路名和未知路名交叉口东角100m"
19303,500228856,2,-1,"[(116.37029406348304, 39.96747755768569)]",,,"北三环东侧, 距离未知路名和北三环交叉口西角200m"
19304,500228863,2,-1,"[(116.30444101012917, 39.97552429437936)]",,,"海淀中街东侧, 距离丹棱街和海淀中街交叉口南角200m"
19305,500228867,2,-1,"[(116.31748882659811, 39.964784686669965)]",,,"北三环西路东侧, 距离未知路名和北三环西路交叉口东南角150m"
19306,500228888,2,-1,"[(116.39458508016837, 39.99335251830479)]",,,"慧忠路东侧, 距离慧忠路和慧忠路交叉口西角300m"
19307,500228909,2,-1,"[(116.31465481583291, 39.9684199548934)]",,,"中关村大街东侧, 距离北三环西路和中关村大街交叉口北角250m"
19308,500228934,2,-1,"[(116.31151553854791, 39.97569916507148)]",,,"中关村大街东侧, 距离海淀南路和中关村大街交叉口北角100m"
19309,500228940,2,-1,"[(116.3094192871784, 39.985034671231176)]",,,"中关村北大街东侧, 距离成府路和中关村北大街交叉口南角600m"
19310,500228945,2,-1,"[(116.30185116121922, 39.98081308053886)]",,,"彩和坊路东侧, 距离未知路名和彩和坊路交叉口西南角50m以内"
19311,500228962,2,-1,"[(116.31566207428455, 39.97203789045229)]",,,"双榆树北路东侧, 距离科学院南路和双榆树北路交叉口西角300m"
19312,500228970,2,-1,"[(116.30114261898139, 39.9808343278433)]",,,"海淀大街东侧, 距离苏州街和海淀大街交叉口东角100m"
19313,500228983,2,-1,"[(116.32451484883099, 40.02657851203797)]",,,"朱房路东侧, 距离清河中街和朱房路交叉口南角350m"
19314,500229000,2,-1,"[(116.35686204421617, 39.98404372772841)]",,,"北四环中路东侧, 距离未知路名和北四环中路交叉口东角400m"
19315,500229004,2,-1,"[(116.32705431166751, 39.98471550510948)]",,,"中关村东路东侧, 距离北四环西路和中关村东路交叉口南角50m以内"
19316,500229024,2,-1,"[(116.34862876740854, 39.97336093372163)]",,,"西土城路东侧, 距离未知路名和西土城路交叉口北角650m"
19317,500229039,2,-1,"[(116.35935918618335, 39.97319063151808)]",,,"花园路东侧, 距离北土城西路和花园路交叉口南角200m"
19318,500229040,2,-1,"[(116.30444101012917, 39.97552429437936)]",,,"海淀中街东侧, 距离丹棱街和海淀中街交叉口南角200m"
19319,500229054,2,-1,"[(116.30257817288175, 39.97407149101646)]",,,"海淀南路东侧, 距离苏州街和海淀南路交叉口东角200m"
19320,500229057,2,-1,"[(116.32704432320912, 39.984805520514705)]",,,"中关村东路东侧, 距离北四环西路和中关村东路交叉口北角50m以内"
19321,500229085,2,-1,"[(116.26450084125514, 40.02598097624206)]",,,"圆明园西路东侧, 距离永丰路和圆明园西路交叉口南角350m"
19322,500229106,2,-1,"[(116.30349293440555, 40.018928502803064)]",,,"北五环东侧, 距离未知路名和北五环交叉口西角800m"
19323,500229108,2,-1,"[(116.33165808126356, 40.029664732822035)]",,,"清河中街东侧, 距离未知路名和清河中街交叉口西角800m"
19324,500229130,2,-1,"[(116.33447221679805, 39.98648139963655)]",,,"展春园西路东侧, 距离成府路和展春园西路交叉口南角550m"
19325,500229135,2,-1,"[(116.30092292487014, 39.98198466625298)]",,,"海淀大街东侧, 距离彩和坊路和海淀大街交叉口西北角100m"
19326,500229153,2,-1,"[(116.35988754267429, 39.979249660306536)]",,,"花园路东侧, 距离北土城西路和花园路交叉口北角400m"
19327,500229158,2,-1,"[(116.30179378134278, 39.96092397971966)]",,,"万泉河路东侧, 距离万泉河路和万泉河路交叉口南角450m"
19328,500229206,2,-1,"[(116.33158159726187, 40.029300729236155)]",,,"清河中街东侧, 距离未知路名和清河中街交叉口西角800m"
19329,500229234,2,-1,"[(116.36340287406111, 39.972475307608626)]",,,"北太平庄路东侧, 距离未知路名和北太平庄路交叉口南角250m"
19330,500229273,2,-1,"[(116.31896096816337, 40.02997717253031)]",,,"朱房路东侧, 距离清河中街和朱房路交叉口西角400m"
19331,500229278,2,-1,"[(116.38804381286076, 39.965445717586576)]",,,"鼓楼外大街东侧, 距离安华桥和鼓楼外大街交叉口南角100m"
19332,500229283,2,-1,"[(116.300443790566, 39.982885467228606)]",,,"苏州街东侧, 距离海淀大街和苏州街交叉口北角150m"
19333,500229284,2,-1,"[(116.33601294881865, 39.977027659899235)]",,,"大运村路东侧, 距离知春路和大运村路交叉口西北角250m"
19334,500229288,2,-1,"[(116.39534796483107, 39.99975186896331)]",,,"北辰东路东侧, 距离慧忠北路和北辰东路交叉口北角300m"
19335,500229292,2,-1,"[(116.30116373399272, 39.97162466307716)]",,,"苏州街东侧, 距离万泉河路和苏州街交叉口北角300m"
19336,500229293,2,-1,"[(116.33615811690072, 40.02845639127219)]",,,"清河中街东侧, 距离毛纺路和清河中街交叉口东角400m"
19337,500229316,2,-1,"[(116.36574953370608, 39.9765062106013)]",,,"北土城西路东侧, 距离未知路名和北土城西路交叉口西角750m"
19338,500229317,2,-1,"[(116.3522509267746, 40.02930635990406)]",,,"龙岗路东侧, 距离永泰中路和龙岗路交叉口东北角50m"
19339,500229362,2,-1,"[(116.30166068969986, 39.98082249045653)]",,,"海淀大街东侧, 距离苏州街和海淀大街交叉口东角150m"
19340,500229398,2,-1,"[(116.30499526411239, 39.97518768085202)]",,,"海淀中街东侧, 距离海淀南路和海淀中街交叉口北角50m"
19341,500229443,2,-1,"[(116.30043448616937, 39.97750570268843)]",,,"丹棱街东侧, 距离苏州街和丹棱街交叉口东南角50m以内"
19342,500229464,2,-1,"[(116.37031440640745, 39.964597651100476)]",,,"未知路名东侧, 距离北三环和未知路名交叉口东角750m"
19343,500229466,2,-1,"[(116.29892176420796, 39.964230959782)]",,,"万泉河路东侧, 距离万泉河路和万泉河路交叉口西南角100m"
19344,500229467,2,-1,"[(116.27687135856554, 40.00161986490244)]",,,"颐和园路东侧, 距离未知路名和颐和园路交叉口西角500m"
